building_name,address,city,state,zipcode,unit_name,unit_id,price_raw,beds,baths,sqft,available_move_in_date,total_available_units,listing_url,scrape_date,scrape_timestamp
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Grigio,215,"price$1,696",1,1,800,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-06,2025-05-06T10:10:58.857437
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Grigio,220,"price$1,696",1,1,800,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-06,2025-05-06T10:10:58.857532
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Grigio,212,"price$1,696",1,1,800,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-06,2025-05-06T10:10:58.857640
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Riesling,217,"price$1,730",1,1,904,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-06,2025-05-06T10:10:58.857739
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Riesling,234,"price$1,730",1,1,904,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-06,2025-05-06T10:10:58.857834
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Riesling,227,"price$1,730",1,1,904,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-06,2025-05-06T10:10:58.857928
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Pinot,231,"price$1,736",1,1,784,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-06,2025-05-06T10:10:58.858025
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Pinot,335,"price$1,741",1,1,784,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-06,2025-05-06T10:10:58.858123
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Pinot,331,"price$1,741",1,1,784,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-06,2025-05-06T10:10:58.858220
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Chardonnay,207,"price$1,736",1,1,799,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-06,2025-05-06T10:10:58.858312
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Chardonnay,407,"price$1,746",1,1,799,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-06,2025-05-06T10:10:58.858405
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Chardonnay,206,"price$1,761",1,1,799,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-06,2025-05-06T10:10:58.858497
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Zinfandel,233,"price$1,738",1,1,883,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-06,2025-05-06T10:10:58.858594
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Zinfandel,333,"price$1,743",1,1,883,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-06,2025-05-06T10:10:58.858689
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Zinfandel,433,"price$1,748",1,1,883,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-06,2025-05-06T10:10:58.858782
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Moscato,211,"price$1,756",1,1,832,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-06,2025-05-06T10:10:58.858875
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Moscato,223,"price$1,756",1,1,832,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-06,2025-05-06T10:10:58.858966
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Moscato,323,"price$1,761",1,1,832,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-06,2025-05-06T10:10:58.859058
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Rose,417,"price$1,789",1,1,941,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-06,2025-05-06T10:10:58.859157
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Rose,517,"price$1,870",1,1,941,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-06,2025-05-06T10:10:58.859251
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Sauvignon Blanc,230,"price$1,794",1,1,940,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-06,2025-05-06T10:10:58.859346
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Sauvignon Blanc,330,"price$1,799",1,1,940,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-06,2025-05-06T10:10:58.859439
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Sauvignon Blanc,430,"price$1,804",1,1,940,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-06,2025-05-06T10:10:58.859533
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Prosecco,228,"price$1,796",1,1,837,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-06,2025-05-06T10:10:58.859635
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Prosecco,328,"price$1,801",1,1,837,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-06,2025-05-06T10:10:58.859732
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Prosecco,428,"price$1,806",1,1,837,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-06,2025-05-06T10:10:58.859827
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Burgundy-Type A,432,"price$1,966",2,2,1167,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-06,2025-05-06T10:10:58.859922
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Napa Valley,218,"price$2,077",2,2,1164,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-06,2025-05-06T10:10:58.860013
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Napa Valley,226,"price$2,077",2,2,1164,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-06,2025-05-06T10:10:58.860114
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Napa Valley,326,"price$2,107",2,2,1164,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-06,2025-05-06T10:10:58.860207
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Willamette Valley,525,"price$2,084",2,2,1164,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-06,2025-05-06T10:10:58.860307
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Willamette Valley,125,"price$2,139",2,2,1164,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-06,2025-05-06T10:10:58.860403
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Provence,225,"price$2,092",2,2,1194,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-06,2025-05-06T10:10:58.860497
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Provence,325,"price$2,097",2,2,1194,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-06,2025-05-06T10:10:58.860591
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Provence,425,"price$2,102",2,2,1194,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-06,2025-05-06T10:10:58.860685
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Cape Town,121,"price$2,102",2,2,1164,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-06,2025-05-06T10:10:58.860781
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Santorini,210,"price$2,102",2,2,1164,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-06,2025-05-06T10:10:58.860882
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Santorini,322,"price$2,107",2,2,1164,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-06,2025-05-06T10:10:58.860978
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Santorini,122,"price$2,147",2,2,1164,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-06,2025-05-06T10:10:58.861075
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Piedmont,213,"price$2,123",2,2,1212,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-06,2025-05-06T10:10:58.861169
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Piedmont,205,"price$2,123",2,2,1212,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-06,2025-05-06T10:10:58.861264
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Piedmont,305,"price$2,128",2,2,1212,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-06,2025-05-06T10:10:58.861357
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Sicily,229,"price$2,298",2,2,1253,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-06,2025-05-06T10:10:58.861487
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Sicily,329,"price$2,324",2,2,1253,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-06,2025-05-06T10:10:58.861596
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Sicily,429,"price$2,329",2,2,1253,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-06,2025-05-06T10:10:58.861704
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Sonoma,336,"price$2,363",2,2,1266,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-06,2025-05-06T10:10:58.861800
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Sonoma,436,"price$2,368",2,2,1266,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-06,2025-05-06T10:10:58.861916
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Champagne,101,"price$2,568",2,2,1461,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-06,2025-05-06T10:10:58.862014
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Champagne,201,"price$2,573",2,2,1461,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-06,2025-05-06T10:10:58.862116
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Tuscany,237,"price$2,671",2,2,1396,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-06,2025-05-06T10:10:58.862213
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Tuscany,337,"price$2,676",2,2,1396,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-06,2025-05-06T10:10:58.862311
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Tuscany,537,"price$2,686",2,2,1396,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-06,2025-05-06T10:10:58.862406
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Capital City 2 - M5,1-303,"price$1,020",0,1,453,availibilitySoon,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-06,2025-05-06T10:11:07.968389
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Capital City 2 - M5,6-309,"price$1,030",0,1,453,availibilitySoon,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-06,2025-05-06T10:11:07.968497
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Capital City 2 - M5,7-209,"price$1,075",0,1,453,availibilitySoon,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-06,2025-05-06T10:11:07.968592
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Metropolitan,2-303,"price$1,030",0,1,467,availibilitySoon,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-06,2025-05-06T10:11:07.968685
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Artisan- A6,9-101,"price$1,495",1,1,829,availibilityJun 1,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-06,2025-05-06T10:11:07.968792
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Artisan- A1,8-105,"price$1,110",1,1,550,availibilityJun 1,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-06,2025-05-06T10:11:07.968892
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Artisan- A3,9-103,"price$1,335",1,1,707,availibilityJun 1,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-06,2025-05-06T10:11:07.968988
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Artisan- A2,8-103,"price$1,335",1,1,707,availibilityJun 1,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-06,2025-05-06T10:11:07.969082
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Artisan- A4,9-102,"price$1,425",1,1,784,availibilityJun 1,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-06,2025-05-06T10:11:07.969175
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Artisan- A5,8-102,"price$1,425",1,1,785,availibilityJun 1,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-06,2025-05-06T10:11:07.969268
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Artisan- A7,8-101,"price$1,495",1,1,831,availibilityJun 1,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-06,2025-05-06T10:11:07.969361
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Artisan- A8,9-104,"price$1,535",1,1,887,availibilityJun 1,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-06,2025-05-06T10:11:07.969455
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Artisan- A9,9-108,"price$1,585",1,1,960,availibilityJun 1,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-06,2025-05-06T10:11:07.969549
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Riverwalk - A1,4-302,"price$1,250",1,1,632,availibilitySoon,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-06,2025-05-06T10:11:07.969641
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Ingersoll - A4,3-305,"price$1,270",1,1,758,availibilitySoon,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-06,2025-05-06T10:11:07.969735
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Keo - A2,2-305,"price$1,300",1,1,694,availibilitySoon,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-06,2025-05-06T10:11:07.969830
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Keo - A2,4-311,"price$1,300",1,1,694,availibilitySoon,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-06,2025-05-06T10:11:07.969987
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Riverwalk 3 - A11,5-302,"price$1,300",1,1,650,availibilitySoon,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-06,2025-05-06T10:11:07.970094
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Skyline - A3,4-310,"price$1,300",1,1,694,availibilitySoon,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-06,2025-05-06T10:11:07.970197
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Ingersoll HCA - A5,3-205,"price$1,330",1,1,758,availibilitySoon,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-06,2025-05-06T10:11:07.970291
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Cherry - A13,5-406,"price$1,450",1,1,805,availibilitySoon,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-06,2025-05-06T10:11:07.970395
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Artisan- C3,8-107,"price$1,925",2,2,1261,availibilityJun 1,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-06,2025-05-06T10:11:07.970494
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Artisan- C1,9-107,"price$1,725",2,2,1039,availibilityJun 1,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-06,2025-05-06T10:11:07.970589
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Artisan- C2,9-105,"price$1,865",2,2,1175,availibilityJun 1,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-06,2025-05-06T10:11:07.970684
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Artisan- C4,8-108,"price$1,945",2,2,1281,availibilityJun 1,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-06,2025-05-06T10:11:07.970779
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Artisan- C5,8-106,"price$2,425",2,2,1475,availibilityJun 1,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-06,2025-05-06T10:11:07.970878
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Locust - C5,6-306,"price$1,645",2,2,1053,availibilitySoon,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-06,2025-05-06T10:11:07.970974
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Terrace Hill - C1,3-212,"price$1,675",2,2,1161,availibilitySoon,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-06,2025-05-06T10:11:07.971069
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Polk 2 - C11,5-209,"price$1,725",2,2,1125,availibilitySoon,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-06,2025-05-06T10:11:07.971162
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Murphy - C4,1-302,"price$1,750",2,2,1102,availibilitySoon,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-06,2025-05-06T10:11:07.971257
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Artisan- D1,8-110,"price$2,105",3,2,1261,availibilityJun 1,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-06,2025-05-06T10:11:07.971373
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Artisan- D2,8-109,"price$2,350",3,2,1435,availibilityJun 1,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-06,2025-05-06T10:11:07.971470
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Artisan- D3,9-106,"price$2,450",3,2,1509,availibilityJun 1,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-06,2025-05-06T10:11:07.971563
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Artisan- D4,8-104,"price$2,575",3,2,1704,availibilityJun 1,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-06,2025-05-06T10:11:07.971657
Cityville,"550 SW 9th St,",Des Moines,IA,50309,MLK - D1,5-205,"price$2,250",3,3,1425,availibilitySoon,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-06,2025-05-06T10:11:07.971750
Cityville,"550 SW 9th St,",Des Moines,IA,50309,MLK - D1,8-305,"price$2,250",3,3,1425,availibilitySoon,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-06,2025-05-06T10:11:07.971844
Cityville,"550 SW 9th St,",Des Moines,IA,50309,MLK - D1,9-205,"price$2,300",3,3,1425,availibilitySoon,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-06,2025-05-06T10:11:07.971942
Rowat Lofts,"601 E Vine St,",Des Moines,IA,50309,S6 - Gypsum With Alcove,1-421,"price$1,069",0,1,551,availibilityNow,5,https://www.apartments.com/rowat-lofts-des-moines-ia/xc9bysq/,2025-05-06,2025-05-06T10:11:18.367684
Rowat Lofts,"601 E Vine St,",Des Moines,IA,50309,S6 - Gypsum With Alcove,1-129,"price$1,069",0,1,544,availibilityNow,5,https://www.apartments.com/rowat-lofts-des-moines-ia/xc9bysq/,2025-05-06,2025-05-06T10:11:18.367791
Rowat Lofts,"601 E Vine St,",Des Moines,IA,50309,S6 - Gypsum With Alcove,1-321,"price$1,069",0,1,551,availibilityNow,5,https://www.apartments.com/rowat-lofts-des-moines-ia/xc9bysq/,2025-05-06,2025-05-06T10:11:18.367886
Rowat Lofts,"601 E Vine St,",Des Moines,IA,50309,S2 - Quartz,1-405,"price$1,212",0,1,457,availibilityMay 7,5,https://www.apartments.com/rowat-lofts-des-moines-ia/xc9bysq/,2025-05-06,2025-05-06T10:11:18.367979
Rowat Lofts,"601 E Vine St,",Des Moines,IA,50309,S3 - Slate,1-213,"price$1,016",0,1,467,availibilityJun 7,5,https://www.apartments.com/rowat-lofts-des-moines-ia/xc9bysq/,2025-05-06,2025-05-06T10:11:18.368074
Rowat Lofts,"601 E Vine St,",Des Moines,IA,50309,S3 - Slate,1-338,"price$1,016",0,1,477,availibilityJul 7,5,https://www.apartments.com/rowat-lofts-des-moines-ia/xc9bysq/,2025-05-06,2025-05-06T10:11:18.368174
Rowat Lofts,"601 E Vine St,",Des Moines,IA,50309,S5 - Cinder,1-205,price$933,0,1,515,availibilityJun 16,5,https://www.apartments.com/rowat-lofts-des-moines-ia/xc9bysq/,2025-05-06,2025-05-06T10:11:18.368270
Rowat Lofts,"601 E Vine St,",Des Moines,IA,50309,A6 With Den - Ivory,1-119,"price$1,149",1,1,798,availibilityNow,5,https://www.apartments.com/rowat-lofts-des-moines-ia/xc9bysq/,2025-05-06,2025-05-06T10:11:18.368366
Rowat Lofts,"601 E Vine St,",Des Moines,IA,50309,A6 With Den - Ivory,1-327,"price$1,325",1,1,778,availibilityNow,5,https://www.apartments.com/rowat-lofts-des-moines-ia/xc9bysq/,2025-05-06,2025-05-06T10:11:18.368462
Rowat Lofts,"601 E Vine St,",Des Moines,IA,50309,A6 With Den - Ivory,1-328,"price$1,325",1,1,778,availibilityNow,5,https://www.apartments.com/rowat-lofts-des-moines-ia/xc9bysq/,2025-05-06,2025-05-06T10:11:18.368557
Rowat Lofts,"601 E Vine St,",Des Moines,IA,50309,A2 - Jade,1-431,"price$1,208",1,1,666,availibilityNow,5,https://www.apartments.com/rowat-lofts-des-moines-ia/xc9bysq/,2025-05-06,2025-05-06T10:11:18.368652
Rowat Lofts,"601 E Vine St,",Des Moines,IA,50309,A2 - Jade,1-108,"price$1,208",1,1,670,availibilityNow,5,https://www.apartments.com/rowat-lofts-des-moines-ia/xc9bysq/,2025-05-06,2025-05-06T10:11:18.368756
Rowat Lofts,"601 E Vine St,",Des Moines,IA,50309,A2 - Jade,1-308,"price$1,208",1,1,666,availibilityNow,5,https://www.apartments.com/rowat-lofts-des-moines-ia/xc9bysq/,2025-05-06,2025-05-06T10:11:18.368852
Rowat Lofts,"601 E Vine St,",Des Moines,IA,50309,A4 - Steel,1-316,"price$1,232",1,1,752,availibilityNow,5,https://www.apartments.com/rowat-lofts-des-moines-ia/xc9bysq/,2025-05-06,2025-05-06T10:11:18.368948
Rowat Lofts,"601 E Vine St,",Des Moines,IA,50309,A4 - Steel,1-301,"price$1,356",1,1,752,availibilityNow,5,https://www.apartments.com/rowat-lofts-des-moines-ia/xc9bysq/,2025-05-06,2025-05-06T10:11:18.369041
Rowat Lofts,"601 E Vine St,",Des Moines,IA,50309,A4 - Steel,1-218,"price$1,384",1,1,752,availibilityNow,5,https://www.apartments.com/rowat-lofts-des-moines-ia/xc9bysq/,2025-05-06,2025-05-06T10:11:18.369134
Rowat Lofts,"601 E Vine St,",Des Moines,IA,50309,B1 - Gold,1-442,"price$1,373",2,2,984,availibilityNow,5,https://www.apartments.com/rowat-lofts-des-moines-ia/xc9bysq/,2025-05-06,2025-05-06T10:11:18.369229
