building_name,address,city,state,zipcode,unit_name,unit_id,price_raw,beds,baths,sqft,available_move_in_date,total_available_units,listing_url,scrape_date,scrape_timestamp
Rowat Lofts,"601 E Vine St,",Des Moines,IA,50309,A2 - Jade,1-431,"price$1,208",1,1,666,availibilityNow,5,https://www.apartments.com/rowat-lofts-des-moines-ia/xc9bysq/,2025-05-05,2025-05-05T12:38:38.930611
Rowat Lofts,"601 E Vine St,",Des Moines,IA,50309,A2 - Jade,1-108,"price$1,208",1,1,670,availibilityNow,5,https://www.apartments.com/rowat-lofts-des-moines-ia/xc9bysq/,2025-05-05,2025-05-05T12:38:38.930708
Rowat Lofts,"601 E Vine St,",Des Moines,IA,50309,A2 - Jade,1-308,"price$1,208",1,1,666,availibilityNow,5,https://www.apartments.com/rowat-lofts-des-moines-ia/xc9bysq/,2025-05-05,2025-05-05T12:38:38.930805
Rowat Lofts,"601 E Vine St,",Des Moines,IA,50309,A4 - Steel,1-316,"price$1,232",1,1,752,availibilityNow,5,https://www.apartments.com/rowat-lofts-des-moines-ia/xc9bysq/,2025-05-05,2025-05-05T12:38:38.930901
Rowat Lofts,"601 E Vine St,",Des Moines,IA,50309,A4 - Steel,1-301,"price$1,356",1,1,752,availibilityNow,5,https://www.apartments.com/rowat-lofts-des-moines-ia/xc9bysq/,2025-05-05,2025-05-05T12:38:38.930995
Rowat Lofts,"601 E Vine St,",Des Moines,IA,50309,A4 - Steel,1-218,"price$1,384",1,1,752,availibilityNow,5,https://www.apartments.com/rowat-lofts-des-moines-ia/xc9bysq/,2025-05-05,2025-05-05T12:38:38.931087
Rowat Lofts,"601 E Vine St,",Des Moines,IA,50309,B1 - Gold,1-442,"price$1,373",2,2,984,availibilityNow,5,https://www.apartments.com/rowat-lofts-des-moines-ia/xc9bysq/,2025-05-05,2025-05-05T12:38:38.931181
Rowat Lofts,"601 E Vine St,",Des Moines,IA,50309,B1 - Gold,1-103,"price$1,583",2,2,982,availibilityNow,5,https://www.apartments.com/rowat-lofts-des-moines-ia/xc9bysq/,2025-05-05,2025-05-05T12:38:38.931275
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Port,309,"price$1,477",0,1,570,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-05,2025-05-05T12:38:50.625093
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Port,409,"price$1,482",0,1,570,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-05,2025-05-05T12:38:50.625209
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Port,509,"price$1,563",0,1,570,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-05,2025-05-05T12:38:50.625309
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Noir,214,"price$1,529",0,1,547,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-05,2025-05-05T12:38:50.625403
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Noir,314,"price$1,559",0,1,547,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-05,2025-05-05T12:38:50.625497
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Noir,414,"price$1,565",0,1,547,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-05,2025-05-05T12:38:50.625594
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Cabernet,219,"price$1,551",0,1,678,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-05,2025-05-05T12:38:50.625690
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Cabernet,319,"price$1,556",0,1,678,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-05,2025-05-05T12:38:50.625783
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Cabernet,119,"price$1,622",0,1,678,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-05,2025-05-05T12:38:50.625873
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Merlot,419,"price$1,662",0,1,706,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-05,2025-05-05T12:38:50.625968
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Merlot,203,"price$1,728",0,1,706,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-05,2025-05-05T12:38:50.626060
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Merlot,403,"price$1,738",0,1,706,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-05,2025-05-05T12:38:50.626156
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Grigio,215,"price$1,696",1,1,800,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-05,2025-05-05T12:38:50.626253
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Grigio,220,"price$1,696",1,1,800,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-05,2025-05-05T12:38:50.626346
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Grigio,212,"price$1,696",1,1,800,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-05,2025-05-05T12:38:50.626452
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Riesling,217,"price$1,730",1,1,904,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-05,2025-05-05T12:38:50.626548
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Riesling,234,"price$1,730",1,1,904,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-05,2025-05-05T12:38:50.626642
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Riesling,227,"price$1,730",1,1,904,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-05,2025-05-05T12:38:50.626734
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Pinot,231,"price$1,736",1,1,784,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-05,2025-05-05T12:38:50.626831
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Pinot,335,"price$1,741",1,1,784,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-05,2025-05-05T12:38:50.626924
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Pinot,331,"price$1,741",1,1,784,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-05,2025-05-05T12:38:50.627016
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Chardonnay,207,"price$1,736",1,1,799,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-05,2025-05-05T12:38:50.627123
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Chardonnay,407,"price$1,746",1,1,799,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-05,2025-05-05T12:38:50.627219
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Chardonnay,206,"price$1,761",1,1,799,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-05,2025-05-05T12:38:50.627315
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Zinfandel,233,"price$1,738",1,1,883,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-05,2025-05-05T12:38:50.627410
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Zinfandel,333,"price$1,743",1,1,883,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-05,2025-05-05T12:38:50.627507
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Zinfandel,433,"price$1,748",1,1,883,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-05,2025-05-05T12:38:50.627604
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Moscato,211,"price$1,756",1,1,832,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-05,2025-05-05T12:38:50.627697
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Moscato,223,"price$1,756",1,1,832,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-05,2025-05-05T12:38:50.627789
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Moscato,323,"price$1,761",1,1,832,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-05,2025-05-05T12:38:50.627882
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Rose,417,"price$1,789",1,1,941,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-05,2025-05-05T12:38:50.627977
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Rose,517,"price$1,870",1,1,941,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-05,2025-05-05T12:38:50.628075
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Sauvignon Blanc,230,"price$1,794",1,1,940,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-05,2025-05-05T12:38:50.628665
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Sauvignon Blanc,330,"price$1,799",1,1,940,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-05,2025-05-05T12:38:50.628810
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Sauvignon Blanc,430,"price$1,804",1,1,940,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-05,2025-05-05T12:38:50.628932
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Prosecco,228,"price$1,796",1,1,837,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-05,2025-05-05T12:38:50.629048
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Prosecco,328,"price$1,801",1,1,837,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-05,2025-05-05T12:38:50.629166
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Prosecco,428,"price$1,806",1,1,837,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-05,2025-05-05T12:38:50.629273
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Burgundy-Type A,432,"price$1,966",2,2,1167,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-05,2025-05-05T12:38:50.629369
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Napa Valley,218,"price$2,077",2,2,1164,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-05,2025-05-05T12:38:50.629465
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Napa Valley,226,"price$2,077",2,2,1164,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-05,2025-05-05T12:38:50.629560
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Napa Valley,326,"price$2,107",2,2,1164,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-05,2025-05-05T12:38:50.629663
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Willamette Valley,525,"price$2,084",2,2,1164,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-05,2025-05-05T12:38:50.629766
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Willamette Valley,125,"price$2,139",2,2,1164,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-05,2025-05-05T12:38:50.629864
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Provence,225,"price$2,092",2,2,1194,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-05,2025-05-05T12:38:50.629957
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Provence,325,"price$2,097",2,2,1194,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-05,2025-05-05T12:38:50.630052
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Provence,425,"price$2,102",2,2,1194,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-05,2025-05-05T12:38:50.630147
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Cape Town,121,"price$2,102",2,2,1164,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-05,2025-05-05T12:38:50.630261
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Santorini,210,"price$2,102",2,2,1164,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-05,2025-05-05T12:38:50.630359
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Santorini,322,"price$2,107",2,2,1164,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-05,2025-05-05T12:38:50.630457
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Santorini,122,"price$2,147",2,2,1164,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-05,2025-05-05T12:38:50.630551
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Piedmont,213,"price$2,123",2,2,1212,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-05,2025-05-05T12:38:50.630646
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Piedmont,205,"price$2,123",2,2,1212,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-05,2025-05-05T12:38:50.630741
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Piedmont,305,"price$2,128",2,2,1212,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-05,2025-05-05T12:38:50.630836
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Sicily,229,"price$2,298",2,2,1253,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-05,2025-05-05T12:38:50.630932
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Sicily,329,"price$2,324",2,2,1253,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-05,2025-05-05T12:38:50.631029
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Sicily,429,"price$2,329",2,2,1253,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-05,2025-05-05T12:38:50.631123
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Sonoma,336,"price$2,363",2,2,1266,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-05,2025-05-05T12:38:50.631218
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Sonoma,436,"price$2,368",2,2,1266,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-05,2025-05-05T12:38:50.631312
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Champagne,101,"price$2,568",2,2,1461,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-05,2025-05-05T12:38:50.631408
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Champagne,201,"price$2,573",2,2,1461,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-05,2025-05-05T12:38:50.631506
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Champagne,401,"price$2,583",2,2,1461,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-05,2025-05-05T12:38:50.631609
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Tuscany,237,"price$2,671",2,2,1396,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-05,2025-05-05T12:38:50.631712
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Tuscany,337,"price$2,676",2,2,1396,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-05,2025-05-05T12:38:50.631812
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Tuscany,537,"price$2,686",2,2,1396,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-05,2025-05-05T12:38:50.631906
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Capital City 2 - M5,1-303,"price$1,020",0,1,453,availibilitySoon,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-05,2025-05-05T12:39:00.370489
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Capital City 2 - M5,6-309,"price$1,030",0,1,453,availibilitySoon,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-05,2025-05-05T12:39:00.370596
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Capital City 2 - M5,7-209,"price$1,075",0,1,453,availibilitySoon,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-05,2025-05-05T12:39:00.370690
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Metropolitan,2-303,"price$1,030",0,1,467,availibilitySoon,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-05,2025-05-05T12:39:00.370785
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Artisan- A6,9-101,"price$1,495",1,1,829,availibilityJun 1,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-05,2025-05-05T12:39:00.370882
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Artisan- A1,8-105,"price$1,110",1,1,550,availibilityJun 1,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-05,2025-05-05T12:39:00.370979
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Artisan- A3,9-103,"price$1,335",1,1,707,availibilityJun 1,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-05,2025-05-05T12:39:00.371073
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Artisan- A2,8-103,"price$1,335",1,1,707,availibilityJun 1,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-05,2025-05-05T12:39:00.371166
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Artisan- A4,9-102,"price$1,425",1,1,784,availibilityJun 1,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-05,2025-05-05T12:39:00.371258
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Artisan- A5,8-102,"price$1,425",1,1,785,availibilityJun 1,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-05,2025-05-05T12:39:00.371350
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Artisan- A7,8-101,"price$1,495",1,1,831,availibilityJun 1,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-05,2025-05-05T12:39:00.371444
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Artisan- A8,9-104,"price$1,535",1,1,887,availibilityJun 1,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-05,2025-05-05T12:39:00.371538
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Artisan- A9,9-108,"price$1,585",1,1,960,availibilityJun 1,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-05,2025-05-05T12:39:00.371631
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Riverwalk - A1,4-302,"price$1,250",1,1,632,availibilitySoon,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-05,2025-05-05T12:39:00.371735
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Ingersoll - A4,3-305,"price$1,270",1,1,758,availibilitySoon,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-05,2025-05-05T12:39:00.371832
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Keo - A2,2-305,"price$1,300",1,1,694,availibilitySoon,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-05,2025-05-05T12:39:00.371924
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Keo - A2,4-311,"price$1,300",1,1,694,availibilitySoon,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-05,2025-05-05T12:39:00.372016
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Riverwalk 3 - A11,5-302,"price$1,300",1,1,650,availibilitySoon,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-05,2025-05-05T12:39:00.372110
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Skyline - A3,4-310,"price$1,300",1,1,694,availibilitySoon,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-05,2025-05-05T12:39:00.372206
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Ingersoll HCA - A5,3-205,"price$1,330",1,1,758,availibilitySoon,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-05,2025-05-05T12:39:00.372298
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Cherry - A13,5-406,"price$1,450",1,1,805,availibilitySoon,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-05,2025-05-05T12:39:00.372391
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Artisan- C3,8-107,"price$1,925",2,2,1261,availibilityJun 1,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-05,2025-05-05T12:39:00.372483
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Artisan- C1,9-107,"price$1,725",2,2,1039,availibilityJun 1,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-05,2025-05-05T12:39:00.372576
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Artisan- C2,9-105,"price$1,865",2,2,1175,availibilityJun 1,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-05,2025-05-05T12:39:00.372672
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Artisan- C4,8-108,"price$1,945",2,2,1281,availibilityJun 1,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-05,2025-05-05T12:39:00.372766
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Artisan- C5,8-106,"price$2,425",2,2,1475,availibilityJun 1,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-05,2025-05-05T12:39:00.372860
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Locust - C5,6-306,"price$1,645",2,2,1053,availibilitySoon,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-05,2025-05-05T12:39:00.372953
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Terrace Hill - C1,3-212,"price$1,675",2,2,1161,availibilitySoon,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-05,2025-05-05T12:39:00.373045
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Polk 2 - C11,5-209,"price$1,725",2,2,1125,availibilitySoon,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-05,2025-05-05T12:39:00.373136
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Murphy - C4,1-302,"price$1,750",2,2,1102,availibilitySoon,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-05,2025-05-05T12:39:00.373230
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Artisan- D1,8-110,"price$2,105",3,2,1261,availibilityJun 1,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-05,2025-05-05T12:39:00.373324
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Artisan- D2,8-109,"price$2,350",3,2,1435,availibilityJun 1,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-05,2025-05-05T12:39:00.373419
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Artisan- D3,9-106,"price$2,450",3,2,1509,availibilityJun 1,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-05,2025-05-05T12:39:00.373512
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Artisan- D4,8-104,"price$2,575",3,2,1704,availibilityJun 1,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-05,2025-05-05T12:39:00.373605
Cityville,"550 SW 9th St,",Des Moines,IA,50309,MLK - D1,5-205,"price$2,250",3,3,1425,availibilitySoon,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-05,2025-05-05T12:39:00.373707
